,Betweenness Centrality,Degree Centrality,Closeness Centrality,PageRank Centrality,Eigen Vector Centrality,HITS Centrality
77,0.0003037189200715261,0.02816901408450704,0.44410358423019075,0.00048249780718853425,0.014171916371152626,0.0004670494774170393
78,1.5250240755708624e-05,0.003885381253035454,0.34673774373679794,0.00014182569298567884,0.0009897595141901967,3.261690192159947e-05
79,0.0,0.009227780475959204,0.3963878250337452,0.00020436260391760476,0.00507424044034479,0.00016723303199280668
80,2.6117841801702646e-05,0.015541525012141816,0.42655229689883156,0.0002934131401678855,0.009731722476827789,0.0003207156090471433
81,0.00018431086842458287,0.016512870325400678,0.40967277939586955,0.0003385981050528374,0.005346919598659788,0.000176213573983856
82,1.7831760331380216e-05,0.007285089849441476,0.3933907088692791,0.00018545328838607397,0.003977880742480919,0.00013110270683244372
83,0.0008357406189389824,0.06702282661486159,0.4773251649841782,0.0009703229375933141,0.04262893755630178,0.0014048982647084265
84,4.814346875198431e-05,0.009227780475959204,0.3957693146767587,0.0002159990943642098,0.003897498151163271,0.00012844235722721625
85,0.0009260985522651123,0.02476930548810102,0.4459580827137894,0.0004674454417886505,0.013591579377492054,0.00044794722777091896
86,1.5834064102953889e-06,0.001942690626517727,0.3339547854423538,0.00010865191874276424,0.0004908495480212356,1.617479104327284e-05
87,5.929384717975101e-05,0.010199125789218066,0.39911669479695944,0.0002506684688589903,0.0047778554810887315,0.00015747729758573443
88,4.522948960451661e-06,0.007285089849441476,0.3925535454338831,0.00017818253717543338,0.004447941934482785,0.00014659395878819224
89,0.0013228801389702793,0.07139388052452647,0.48049000150313564,0.0010755649218148384,0.04077059454671335,0.0013436219470132963
90,4.86888519178175e-05,0.015541525012141816,0.4125883034460638,0.0002951742928095801,0.00806183454343344,0.00026569326898906627
91,1.3388854576755355e-05,0.007285089849441476,0.378565163497713,0.0001800915997450227,0.0029610016309189677,9.758578395255822e-05
92,8.313958515397064e-06,0.005342399222923749,0.36390051584428657,0.00016261708926511244,0.0016563672081817498,5.459225376583563e-05
93,9.001175088942032e-05,0.016027197668771247,0.42299547140874333,0.0003111961484279805,0.007748980145342417,0.000255366025220785
94,0.0,0.00048567265662943174,0.27746605720603607,8.975031971055829e-05,2.5307982095003588e-05,8.34037366259459e-07
95,5.379979630532747e-05,0.023797960174842155,0.43505773506598233,0.00039900453595966657,0.014292474089640626,0.000471021281526733
96,0.0006567027833011355,0.036911121903836816,0.4387263300211333,0.0006280092340412996,0.013867070174997692,0.0004570114216276821
97,0.0007900010212742827,0.016998542982030112,0.4091771075514704,0.0003974124002629432,0.007397014805104883,0.00024379032534950149
98,0.0024298650758216855,0.07285089849441476,0.48312125627327185,0.001109163526169175,0.0559286292682641,0.0018436154616580012
99,2.1626266265959195e-06,0.003885381253035454,0.35667239872521384,0.00012978405351549087,0.0014638743963995234,4.824224959825842e-05
100,0.0009615660836131319,0.05099562894609033,0.466033366180005,0.000812152691681388,0.02603997769455423,0.0008582103130690846
101,2.0828237150419425e-06,0.004371053909664886,0.38191403657966155,0.00013480201154650843,0.002832175944376563,9.333986192148477e-05
102,3.7481740100859865e-06,0.004371053909664886,0.37458173829568797,0.00013826657089044747,0.002395696319766696,7.895026332116516e-05
103,0.0013176042426202952,0.053423992229237494,0.4692667151590522,0.0008554915176531729,0.027698381573712287,0.0009128709768618544
104,0.0001411498069206542,0.020883924235065566,0.43394124814964535,0.00038036142574925607,0.01060399740522825,0.000349464713018463
105,0.00010177966473781528,0.009227780475959204,0.378565163497713,0.00024534433805933903,0.002925271365967599,9.641626822298724e-05
106,0.001066374883563384,0.04808159300631374,0.4622116802614446,0.0007807613813029346,0.02479066393200796,0.0008170304306781593
107,0.0004454440635242607,0.01408450704225352,0.4098382703186713,0.00035578550256872926,0.0054221176178016126,0.0001786964461540649
108,0.0003046396729731941,0.0305973773676542,0.44753182098538635,0.0005166865826285458,0.01438181127436681,0.0004739688222163451
109,0.0,0.013598834385624089,0.4019630103699964,0.00027224640697211906,0.006822154846272977,0.00022484639977515562
110,0.00745381239097001,0.12821758135016997,0.5076580626339109,0.0019281157728817948,0.06843603812177172,0.002255421463466005
111,5.834015386822193e-05,0.0048567265662943174,0.3370613415860036,0.00020917072411239817,0.0005118352435851618,1.6868125878530058e-05
112,0.0,0.003885381253035454,0.3669939005874013,0.00012691527688453474,0.002244921722804042,7.398784789881909e-05
113,0.00022358137448846995,0.016998542982030112,0.4171688479333351,0.0003416693109260812,0.00824846357420936,0.00027185993913157475
114,0.0005732903998649445,0.0412821758135017,0.4594903252599053,0.0006607571561393711,0.022036839366825177,0.0007262204687208544
115,0.0002353321898902159,0.03011170471102477,0.4474331370116299,0.0004935971370275499,0.019058676049063996,0.0006281163905200766
116,0.0005914671824438107,0.04079650315687226,0.46053319935264225,0.0006615635626988324,0.019972119622982034,0.0006581960308567819
117,0.002157905542326618,0.05730937348227295,0.4674289970854047,0.000980997720753029,0.02185547390065064,0.0007202749940962173
118,0.000428136213230806,0.03205439533754249,0.4486202247065536,0.0005503682396919243,0.017645676791810963,0.0005815191175962782
119,0.006609098086117786,0.14715881495871783,0.5159189616953322,0.0021539614444467084,0.07820956286734966,0.002577492453076719
120,0.00023175121535574307,0.026711996114618747,0.43844193525232106,0.000459428525161494,0.014802114390017726,0.000487824445482098
121,0.0,0.0029140359397765905,0.3452627660962637,0.00011754353644119093,0.0009347851098591964,3.0805417957089634e-05
122,0.0,0.0029140359397765905,0.35723754865277146,0.00011367986647780064,0.001463622452759762,4.823210821490965e-05
123,0.0,0.008742107819329771,0.3873824506200347,0.00019717647825164922,0.0037057603355251205,0.00012212844018846217
124,4.189424107170566e-05,0.011656143759106362,0.4020426543189502,0.0002500362812415808,0.004864870807023916,0.00016033410998385488
125,0.0002458813893401004,0.021855269548324428,0.43384846618510625,0.0003958729224186486,0.011132117982406552,0.0003668585996189189
126,0.0006874566886611292,0.03205439533754249,0.4461541944476125,0.0005751311181083511,0.01721400079450279,0.0005673025272234378
127,0.0,0.016512870325400678,0.41233677633565163,0.00029674253320910226,0.008843580466981084,0.0002914245041916361
128,5.787523038480848e-05,0.012141816415735793,0.4114171282132485,0.0002531196779379217,0.006648497747057461,0.00021910373070265006
129,0.0,0.0014570179698882952,0.33678162263033057,9.697716344321728e-05,0.0005899413935571154,1.9442014835062426e-05
130,8.901640106284006e-06,0.004371053909664886,0.3651447321122443,0.00014460355204347426,0.0019574890144049987,6.450725746374216e-05
131,0.0,0.001942690626517727,0.33467083561730854,0.00015549479844147697,0.0006080363966855294,2.0043876122521087e-05
132,0.0005074249618425791,0.027197668771248178,0.44044047674142434,0.000495163974046352,0.011623231905890787,0.0003830715491779631
133,0.0,0.0029140359397765905,0.3461462429798263,0.00013649616487374538,0.0008957014768867583,2.95167221196367e-05
134,9.633196737374842e-06,0.010684798445847498,0.4026010468943932,0.0002340166462469126,0.0056243097429110244,0.00018535109810589645
135,0.0001379277598381078,0.009227780475959204,0.3896887413765588,0.00024619510030807976,0.0041049567013393615,0.00013528885192489866
136,0.00044692709274960456,0.03593977659057795,0.4550592680752953,0.0005898970923536558,0.019545056607370093,0.0006441288978745774
137,8.122304967557294e-06,0.01408450704225352,0.4023615459741705,0.00028049423192920696,0.0068785289066067325,0.00022670440827954837
138,0.0018019876938658974,0.07867897037396794,0.4849687562972614,0.0011827784560186597,0.043927315590162545,0.0014477074799332053
139,5.114319239735012e-06,0.0014570179698882952,0.32393187681158075,0.000114283023166705,0.00024899473286075135,8.206172924343375e-06
140,0.000783087626355184,0.03836813987372511,0.45242124333282985,0.000657023660422155,0.01671295702522575,0.0005508020399704658
141,0.0008801206019898332,0.04905293831957261,0.4677522536532369,0.0007803360534084127,0.026335462835659445,0.000867924431616384
142,0.0001509580946085539,0.026711996114618747,0.43996298272934553,0.0004481539937594954,0.014093414631260577,0.0004644718490644797
143,1.3442513326003878e-05,0.005342399222923749,0.34882401174965477,0.0001636190134679516,0.0010674533972020238,3.517656685342773e-05
144,0.0,0.0024283632831471587,0.33544540855475974,0.00012349051850817802,0.0005102369230239118,1.6815637473064513e-05
145,0.00018772576781855,0.02476930548810102,0.4320011233442073,0.0004335649944975142,0.012364543322261922,0.0004074937364294533
146,0.0,0.005828071879553181,0.3668611962299298,0.00016551545862447824,0.002118700468450159,6.982010409381952e-05
147,0.0012693664740739982,0.06070908207867897,0.4730961241193149,0.0009471973989330832,0.030995814560010448,0.00102152563954474
148,0.00018119513044637174,0.02525497814473045,0.4413025829377428,0.00043438231556831847,0.012982116505672154,0.0004278484768250876
149,0.0,0.006313744536182613,0.3598349488114456,0.0001862148903152804,0.0017714055632814937,5.8375488715039936e-05
150,0.002184190878969106,0.023312287518212724,0.42781135912876694,0.0004977042078292755,0.012387483708965811,0.00040822999422547574
151,0.0,0.008256435162700339,0.3844466230291288,0.00019455197884827511,0.00391558413246925,0.00012904217894063903
152,4.8141076937439864e-05,0.005828071879553181,0.37102016389609466,0.00018269822173334796,0.002353500418360334,7.757216731718803e-05
153,2.6298113987177483e-05,0.008742107819329771,0.37694766419240977,0.00020822198021711396,0.0030993923168649374,0.00010214634024933402
154,3.304854180963038e-05,0.005342399222923749,0.36785882457355723,0.00016643355065860675,0.001841530376113236,6.0694306794550714e-05
155,2.6740437397017065e-05,0.016027197668771247,0.4134289479111128,0.0002933325327633535,0.009090169520731155,0.0002995822780105469
156,0.0013710501875111845,0.051966974259349194,0.46678382248625294,0.0008318379736200429,0.02717520813741924,0.0008956156743603608
157,0.000546509209233541,0.0505099562894609,0.4663546946328986,0.0007704400758236339,0.0301624633645519,0.0009940505755628196
158,1.8295369054977832e-05,0.015055852355512385,0.42264304860398705,0.0002816600033171578,0.00889951331096767,0.0002932946414707337
159,3.399979528997985e-05,0.008256435162700339,0.39755275790512185,0.00019897123976886027,0.004445143446300176,0.0001464955972317083
160,0.002492951673908358,0.0733365711510442,0.48117364864779266,0.0011595130680404774,0.03539527984874718,0.0011664605294400409
161,0.0,0.003399708596406022,0.3378470323589314,0.0001356516440743635,0.0005290756430646749,1.7435535776365553e-05
162,0.0012776342475239433,0.07430791646430306,0.48060380775645234,0.0011033879717204046,0.04290955346408446,0.0014141328763291323
163,0.00020439556253632282,0.017969888295288974,0.4320931167691103,0.00035907797010697887,0.009534244617588904,0.00031423018974250614
164,0.0003142039265154003,0.014570179698882952,0.3967753766812166,0.0003405921512220027,0.005007789443685015,0.00016505414447954552
165,0.0008200829718758721,0.003399708596406022,0.3305815047813199,0.00026140776810425225,0.0005170387369769337,1.704496249745171e-05
166,0.0008061398424337264,0.03836813987372511,0.45191743348502045,0.0006489281238136164,0.018471471218555833,0.0006087458941474677
167,6.015739510715933e-06,0.005342399222923749,0.3953066971259968,0.00015216210372923883,0.003862734672494716,0.00012730589116436385
168,0.0023969974916183173,0.044681884409907724,0.4625277584562894,0.0008434424402325929,0.023773934789054423,0.0007835204930713029
169,0.0,0.009713453132588635,0.39553787063308804,0.00020879086285270225,0.005039592585155082,0.00016608495737819486
170,0.00010712773548625514,0.033997085964060224,0.4466452292202821,0.0005214844266664422,0.023833827089651725,0.000785489085935101
171,0.00031045481879279647,0.0505099562894609,0.46021984040547553,0.0007385147066871271,0.03260870827285938,0.0010746725242398645
172,0.0,0.010199125789218066,0.39066408863067803,0.0002200702075463796,0.004156022238583907,0.00013695908676336513
173,0.0,0.017969888295288974,0.42637303558473244,0.0003162871638129884,0.011579746668972145,0.0003816204799007857
174,0.0,0.0029140359397765905,0.3591979600544772,0.00011480597555514598,0.0015075239098183554,4.96851041093982e-05
175,5.201495220326061e-05,0.008742107819329771,0.3844466230291288,0.00021907397236484966,0.0030491229742339214,0.00010049042497934251
176,0.011292929942413446,0.18309859154929578,0.5303474323961688,0.0026474912215355955,0.11041477698262471,0.003639212877106658
177,1.7561136293047754e-05,0.0048567265662943174,0.3677254940825918,0.00016805890590911696,0.002152487467213316,7.094074699634191e-05
178,5.238382866534184e-05,0.006313744536182613,0.3781418703592511,0.00018882497759247692,0.0024025811432489596,7.918425855188678e-05
179,0.0007613001662837489,0.054881010199125786,0.46485894074404166,0.0008409780787788284,0.03067452579804774,0.0010108995852960085
180,7.969148286680548e-06,0.005342399222923749,0.3622115809260517,0.00015627546082489793,0.002145247086001036,7.070944965133607e-05
181,0.003283631117702734,0.09130645944633317,0.48894199430066065,0.0013797688850838248,0.05037089589384758,0.00166006400999993
182,0.0006323043933212833,0.03739679456046625,0.45001314622926186,0.000627010684273404,0.019388793347030586,0.0006389932165182863
183,6.079886224873679e-05,0.014570179698882952,0.4127561587363185,0.00029494512380902533,0.007296306525605424,0.0002404508631962743
184,0.00027004656501594063,0.015541525012141816,0.40077212647595134,0.0003492822185711133,0.004500075217821712,0.00014829977328291842
185,0.0004390883620998022,0.029626032054395336,0.4413025829377428,0.0004998230940850718,0.01645485329257495,0.0005423083704451752
186,0.0001888263176096894,0.0199125789218067,0.4203665374658674,0.0003677677914860128,0.010014035887488063,0.0003299955438210322
187,0.0001320760068001097,0.02574065080135988,0.4360862403498263,0.0004340987610108479,0.012015344043919785,0.0003959666076480942
188,5.981562426250194e-05,0.009713453132588635,0.39430805991988765,0.00022593040135488276,0.004606883285796985,0.00015182983212102332
189,0.00022099756034500042,0.024283632831471585,0.42808212581175986,0.00043144295202411203,0.01120045399132383,0.00036914741650939843
190,2.9130562470697538e-05,0.007770762506070908,0.3866442980845544,0.00018926881579444012,0.0036743853442387656,0.00012108686649027105
191,6.439837165414945e-05,0.014570179698882952,0.41300819791323873,0.00029378895084811933,0.006473696965789633,0.00021334420547147083
192,0.0,0.003399708596406022,0.35344178302521195,0.00014434297614054954,0.0012937275482083107,4.263979198131136e-05
193,1.0269693856187896e-05,0.005828071879553181,0.36214693491839045,0.00017132891314123512,0.0015270531332488625,5.0324656530806236e-05
194,7.552016231183552e-05,0.018455560951918408,0.4233484824426751,0.000333973177801915,0.009065650417297929,0.00029876204678813353
195,2.2680395487250858e-05,0.012627489072365225,0.4201054402376277,0.0002499764820416669,0.008005898231540711,0.00026384368695769585
196,4.0201209078355245e-05,0.006799417192812044,0.3615661575815648,0.00019466948083560328,0.001514535062845791,4.991719282144749e-05
197,0.001995594299135835,0.0718795531811559,0.47901540990267744,0.001098854485827523,0.042620664128350534,0.0014046552080687245
198,3.7875656738734405e-05,0.009227780475959204,0.3881234269984204,0.00021991625999802288,0.0036636026258353616,0.00012073939123862494
199,0.0002690343882290397,0.007770762506070908,0.37807141351737317,0.00024140103746914807,0.0026730812366968734,8.809726584746377e-05
200,0.0010736693902867337,0.04808159300631374,0.466033366180005,0.0007762464731999349,0.02547244600256667,0.0008394789839658429
201,0.0002738303077782663,0.028654686741136474,0.43627376399650436,0.0004886257956441534,0.014405987262679387,0.0004747805169501013
202,0.0,0.010684798445847498,0.39708596406022345,0.00022288659727739025,0.005346635774306384,0.00017620532739779868
203,0.0003714710794278803,0.027197668771248178,0.4438121776788586,0.0004802546216080448,0.013534029856905166,0.00044604218602775734
204,6.251293807237317e-05,0.017969888295288974,0.4230836689632489,0.00032986771875292644,0.009756489999797587,0.0003215421046918162
205,0.0003793509171990678,0.034968431277319086,0.4448825425011492,0.0005800093080531181,0.01753000234348581,0.0005777396064174988
206,0.0,0.003885381253035454,0.35099624223278697,0.0001467474492084536,0.0012519435607077098,4.12650237945696e-05
207,0.0,0.003885381253035454,0.36725959752900306,0.00012656290175624686,0.0021497161964011157,7.084844165203986e-05
208,0.0022774243542547,0.09762020398251578,0.4928611310050381,0.001400149058908605,0.06781218858481837,0.0022352419133829103
209,6.603898318793725e-05,0.034968431277319086,0.45021284143504364,0.0005250175255783152,0.02467383435117615,0.000813164732538404
210,0.00011520787092376793,0.012141816415735793,0.4049310070540295,0.0002658313576190312,0.0050614339226551334,0.00016680856250212312
211,0.0,0.0,0.0,7.326901941629029e-05,2.0124640166381718e-33,0.0
212,0.002523797526266334,0.10781932977173385,0.49769665841249494,0.0015086912833819238,0.07822828038438678,0.002578508697900255
213,0.0014290896133887382,0.06313744536182612,0.4757583297415573,0.0009887774362232194,0.03282548406211201,0.001081807210080015
214,0.00010720133749965301,0.005828071879553181,0.3896887413765588,0.00018677099429251478,0.0036858346536850434,0.00012147649471785757
215,0.00014099309178586703,0.017969888295288974,0.4214141799268415,0.00033874897957370627,0.008834400625927087,0.0002911509530895569
216,0.0,0.0048567265662943174,0.3657370721607321,0.00014911787273777253,0.002004876900002143,6.607110342692842e-05
217,0.00027151650149336384,0.05828071879553181,0.4728756178857473,0.0008219076631012654,0.05277512880065471,0.0017396949830842923
218,0.0,0.0305973773676542,0.4412066267335816,0.0004629500224848637,0.02235241753305836,0.000736664359042102
219,0.00022168274127549765,0.04759592034968431,0.4626332139415736,0.0006810066465179067,0.04533432400106951,0.0014944796158910467
220,0.0011183745612816868,0.07673627974745022,0.48589781521737113,0.0011019872657507268,0.060664552032096454,0.0019996872014967125
221,0.0015556098320796746,0.05585235551238465,0.4662475359254921,0.0008964420485613381,0.029551189558584597,0.0009739158622489094
222,0.0,0.01894123360854784,0.4151205557176231,0.0003451557157366662,0.008639736301441115,0.0002847421065896677
223,8.06950247511786e-06,0.007770762506070908,0.3896139163494128,0.00018488345021074862,0.0038219361868215753,0.0001259571641634564
224,0.0011749596045937402,0.05245264691597863,0.4685082605282248,0.0008461953599837552,0.029494204312154593,0.0009720224971666726
225,0.0013971798377831997,0.0825643516270034,0.48835361644951664,0.0011825412638777348,0.061356714365355135,0.0020225001612537955
226,6.447741664396483e-06,0.010199125789218066,0.40132699294852486,0.00021438029881184519,0.0058778842906789365,0.00019372307080299322
227,4.157354660331756e-05,0.008742107819329771,0.3727924446716409,0.00023340194038458446,0.0024991011978701696,8.235680765455795e-05
228,6.24513371388964e-05,0.006799417192812044,0.3646853480136128,0.00020725223874021732,0.0016913603685150412,5.574583181818441e-05
229,0.0015375660393666206,0.06556580864497329,0.4776622590272462,0.0010216624558267002,0.034719205330765494,0.001144247465760268
230,0.00011936564790575354,0.0199125789218067,0.4335703581939619,0.00037054584239028287,0.011082475049593973,0.00036523443000113754
231,0.0,0.001942690626517727,0.34673774373679794,0.00010212660910119314,0.0009350966922063477,3.081603481345127e-05
232,1.3763640953166776e-05,0.006313744536182613,0.3668611962299298,0.000167387120098244,0.002377766170749327,7.837148896496384e-05
233,0.00045905423440498774,0.026711996114618747,0.4403448950407426,0.00048434057641707736,0.013130690486883026,0.0004327403318299643
234,0.0014965300661662505,0.05925206410879067,0.46959251940470764,0.0009413287272660865,0.027484462368805463,0.0009057917162347101
235,6.0395051997487046e-05,0.013598834385624089,0.40934219817384343,0.00027658384486090287,0.005736336487035458,0.00018903771831602095
